row,column,value
67,48,0.34109431658740175
92,2,0.5435396465750758
88,78,0.711682059355086
5,74,0.21092733610651193
95,55,0.6725224042381394
86,28,0.7042590745024196
54,64,0.5586223368661895
42,25,0.9036178697987106
65,17,0.11099481392181065
0,68,0.17712145760241949
77,18,0.42866482438948483
81,19,0.12671273523423887
29,97,0.5662961437240874
8,96,0.3984004666094244
85,26,0.28459579453591843
30,89,0.16998981301763727
58,34,0.3353382383482103
41,45,0.607959350832342
78,21,0.5757852108894116
50,44,0.16362400021023382
59,38,0.12491981074063341
23,76,0.02667676260887253
54,76,0.012425593793932266
19,45,0.8798104357196852
17,25,0.04508885600538992
36,48,0.7312211098732463
85,28,0.871985096244957
81,72,0.09805784856245758
55,62,0.4363014238330176
39,45,0.9623029831742766
39,56,0.8341386605235851
59,94,0.48970403185785505
81,34,0.7625711127915529
77,12,0.8333776244316639
46,31,0.3480269631887193
62,82,0.8921529168699609
5,32,0.4704733196771568
92,98,0.52780736355883
42,27,0.999707637821831
76,60,0.8433029661521613
47,40,0.36177000577298
31,57,0.010345596472699947
45,29,0.6261740737938947
90,57,0.7039134261281078
94,67,0.6508026901433797
43,65,0.9678623511632131
0,7,0.8629710273321443
74,35,0.4488316931806485
99,76,0.06285748747238096
15,25,0.4760587695019969
0,30,0.6892440199620231
20,58,0.6077098082270046
81,85,0.5381370677108849
84,36,0.4688189580152413
95,29,0.2937618730273863
52,42,0.27734676172462924
11,34,0.5002314789258019
62,79,0.160603146429649
9,63,0.3406854235748016
11,86,0.3239792747100996
12,50,0.5871328015842009
50,77,0.06668230036302458
79,59,0.8296686802650951
48,40,0.5623783803844021
99,48,0.6708266807759353
18,13,0.7030939037594328
72,97,0.2914841368425365
37,91,0.4703715673848665
42,71,0.9562459558696672
97,18,0.7667052379968149
65,74,0.9695568752231853
3,6,0.7462543451462883
46,28,0.1756001397085174
7,82,0.06453588384467623
93,3,0.5776614367196636
36,44,0.35781327970260957
47,94,0.2754579101381702
34,72,0.8072109964254175
98,53,0.36699326708194735
95,0,0.3170009697343039
62,16,0.8499875931690104
70,89,0.8462873364864602
30,51,0.3563666377550566
88,14,0.8324987009859662
16,83,0.8507784903326605
7,27,0.42393053502966627
95,15,0.06647313020917156
77,92,0.0015846444663401016
77,23,0.523292462888995
40,51,0.3440754933703557
47,61,0.997131894158366
41,82,0.7724109996272842
48,39,0.7612754563504125
33,39,0.9552427682873437
97,47,0.8877243978933208
72,43,0.3181874794563887
62,98,0.16598722160387636
42,82,0.7458922650654822
48,34,0.378273893682873
43,29,0.47317265163095645
65,24,0.6303977312748269
82,85,0.9078726769352407
6,55,0.41908775367096596
98,26,0.7833168902193614
47,24,0.26833979127465746
19,0,0.6979717909236136
48,27,0.001579421077911869
99,53,0.8715072134906348
78,80,0.0303795799544625
71,68,0.7127537547625842
8,47,0.04625818926128389
76,94,0.26624569939400344
9,8,0.4972024035565531
77,74,0.4199386853482382
73,22,0.19183611460101058
23,19,0.3338149117092374
70,14,0.7277063700609671
34,79,0.6692570925796483
7,74,0.0718145837639157
6,24,0.7473158255728863
42,11,0.053045881197028355
47,17,0.5429263890997844
9,57,0.26006274804219065
75,49,0.5876901275598189
0,73,0.26132839594090185
48,81,0.984957969625831
33,28,0.30972818372753186
31,31,0.241960635674496
10,13,0.278465290915346
50,86,0.8964728572592954
74,67,0.6362188286693448
56,67,0.7306840974207764
20,6,0.9180105100943504
1,27,0.9118724848450075
99,21,0.7389458465787275
96,61,0.1978244288413229
24,88,0.8433733206750055
46,10,0.20377603419106372
68,57,0.742898814098432
47,99,0.6856030665448744
19,90,0.7588888501404466
43,7,0.5326856807138157
22,2,0.6387261822492196
49,31,0.9533200804342553
25,6,0.1010885941742149
34,93,0.30884727478162
66,75,0.6113570130983824
82,45,0.9640541301314893
11,57,0.09557444766260115
84,32,0.022549221530086427
85,75,0.05574959847032801
46,96,0.05240568646119881
30,15,0.9078158577774044
85,96,0.7212579079338247
53,3,0.6771063661962783
74,24,0.5225728202618095
13,80,0.7819526169721519
75,64,0.1556479927615908
49,64,0.3919411897884374
39,2,0.4900042507643435
25,26,0.11040949767672625
86,97,0.41951370933751697
98,71,0.31650177926262035
92,76,0.03558214579346264
97,29,0.13673540272923523
40,64,0.7640368231674718
62,45,0.018037909504644456
14,86,0.9342532990963611
79,14,0.08642463244723742
18,10,0.7992380942034581
94,30,0.8986165409434708
82,61,0.9411355848504471
60,49,0.8674770234959726
92,84,0.2875500394254432
3,11,0.333087131338477
81,60,0.42654569861007596
25,95,0.13929668940710083
90,51,0.022272455067223862
81,41,0.8691216142810346
67,44,0.5541287162104563
26,16,0.6087229421782163
17,67,0.9269884748177953
98,37,0.6651201781136157
53,30,0.6908535043398134
67,28,0.7869686484367422
32,14,0.11634844985740378
83,79,0.3601621532137915
46,93,0.9682079277033663
19,94,0.9229300781006066
76,40,0.8840752963101848
17,2,0.45208851033897246
55,35,0.8571929535868057
36,79,0.048395881945765606
21,84,0.14851742425711745
34,10,0.4139676984840541
73,37,0.4833920666821264
32,41,0.26350715352085685
35,23,0.35647667084778745
92,64,0.16277610102536877
82,14,0.4891340317159072
6,9,0.7938432928678613
88,60,0.6613603936613057
66,64,0.10779224736554127
76,56,0.4875816033967161
70,27,0.6976463827797249
5,18,0.5298952965539412
74,73,0.39167559653554895
14,21,0.6219144212838782
34,45,0.9686386653002755
31,25,0.09490790976607799
25,85,0.3900160607475607
70,34,0.40660585304609564
2,14,0.576967310468371
52,8,0.1521746018819179
82,30,0.17664302987046954
24,80,0.28536138599785466
65,75,0.9558700432685195
29,55,0.7341085812309026
54,78,0.6616933016915032
32,49,0.8169576873942622
59,51,0.12757646891669294
15,97,0.8593328197237516
46,38,0.594832713887504
83,64,0.33532900745893546
47,7,0.8158552557456904
34,30,0.8025645343486241
47,3,0.8457085817167271
51,33,0.11551790010698215
64,28,0.969361244995776
67,21,0.9596261537897312
54,69,0.35746964550174154
9,62,0.06589401821191965
77,27,0.1670556694687857
41,14,0.992830825444697
57,56,0.5630129431716631
57,96,0.35662179882605205
27,30,0.2882026938500388
17,61,0.25699173531094754
83,24,0.6641527650544821
82,28,0.41938783151968595
61,55,0.9654106993686116
63,7,0.6838430306453614
81,64,0.7920445910489612
16,16,0.2927415485831599
22,12,0.07918640910862584
64,86,0.48782283738188104
21,62,0.3145815465462273
76,15,0.20208316500792367
91,93,0.9526421308008614
50,63,0.4439882143420303
82,37,0.17470859204878564
74,43,0.19865065268113913
8,7,0.280709742464594
9,5,0.9993162681897128
54,29,0.2680115005195973
37,75,0.32880180457845365
38,63,0.6593281279840014
22,89,0.2939613764102983
63,70,0.21580425105969336
62,71,0.1586371866495987
71,73,0.3126826650277922
28,68,0.10591568962877351
15,36,0.018646586414782895
56,46,0.8046416973346773
75,69,0.13789494241457656
50,43,0.7759768498152423
11,7,0.7975424789866598
78,64,0.5379195263292431
29,91,0.3096819583129514
4,82,0.14503273374988845
3,92,0.7368051067209991
12,7,0.601386985981786
12,91,0.6554534564935641
45,12,0.00866908984513104
85,97,0.9275170157078245
48,68,0.06629018744655024
33,51,0.36680588514000567
15,7,0.40271164965170025
63,34,0.0013555244979488457
94,43,0.4970893093507971
68,45,0.7528089945110099
3,88,0.8232686531147722
89,84,0.8793969933058844
1,77,0.4877188683153695
12,2,0.6306361905296505
67,97,0.07951971329649876
38,68,0.4880382242817499
10,10,0.15481575487173527
23,3,0.36964311762252144
96,53,0.3293053128645993
90,59,0.4235405772415082
72,31,0.5716366179741326
34,3,0.9028766470629959
5,83,0.39448463134750533
10,22,0.9811311957115507
71,42,0.7590280480512028
40,67,0.5114810467883832
33,2,0.6440264371119441
50,59,0.10222417113194449
37,57,0.8445215313136548
21,79,0.5823574550639659
48,23,0.9860674802096018
36,20,0.6364287437528491
84,74,0.8341115832663251
6,60,0.7997627427952397
53,45,0.34546115146826883
72,80,0.25961062523321166
58,14,0.43049358343151
88,32,0.46724134440883713
64,30,0.24008470193664389
36,94,0.8945978733509719
74,7,0.542547862300646
32,68,0.9784443921535696
71,8,0.8100177780462633
49,87,0.555704860391946
63,12,0.9470402781443592
33,48,0.5048748150953071
94,38,0.8871065125186705
23,63,0.3581447811958055
12,92,0.37864238340409406
19,70,0.41813068297093114
20,12,0.5466256459432461
46,14,0.553490270198824
84,31,0.4963989216770842
8,4,0.30600097358316747
44,43,0.927206464790831
21,30,0.5885860973492543
3,23,0.4077392161915949
71,62,0.6511769607436182
80,82,0.7679667578098052
41,66,0.9607280882282431
55,69,0.4995491622675826
9,21,0.1120985103507588
51,53,0.4407658014365413
83,96,0.4789705614534714
43,83,0.8969940781856739
49,45,0.3948007684629531
80,18,0.9533242648871384
45,59,0.4851319077143348
37,17,0.9737805009789289
93,77,0.008198321130962194
12,52,0.8988153748063467
8,32,0.9311204519433507
82,70,0.9610209357652133
55,20,0.013076534174614851
88,16,0.171700836550309
79,47,0.6537645030932362
75,74,0.025472691735107134
76,78,0.06360899617650073
49,67,0.22107887369344192
55,85,0.5124397687438842
22,81,0.5459025592668075
90,69,0.03426112279350435
66,82,0.17036725078153114
39,85,0.4997056733346553
92,33,0.5939406209434053
25,63,0.14840169648621537
28,35,0.39884141194697065
4,46,0.9044014365169524
23,70,0.998899287046172
21,63,0.9872144548311412
45,7,0.8816745102868724
10,7,0.3946600879499458
79,3,0.6865742920747842
82,87,0.4165922277841987
11,30,0.6485270268242028
58,88,0.30943247096948323
52,71,0.606202253610332
66,85,0.5237584965528499
97,34,0.024480265813199953
89,38,0.7907029037461137
84,44,0.011897832245155615
11,40,0.29315594225330177
19,26,0.00592406545400237
70,66,0.3762014132951982
12,65,0.0631605281641393
67,34,0.9135109668312412
13,13,0.4156792951628686
5,86,0.45949577486441007
69,20,0.34985023609085486
82,29,0.6275061542017663
14,59,0.7844081166182038
70,91,0.6481467430489779
85,12,0.7482071183951275
90,89,0.9059736635092605
29,84,0.8635465316714287
49,13,0.6740584527536958
11,26,0.2146379629044286
94,94,0.6377028510419288
68,36,0.5060830957405109
21,22,0.7172192310104201
27,4,0.8329316483929149
53,6,0.7427214971864174
13,99,0.8465611699612853
35,35,0.06386637334102385
36,77,0.031620038237463954
45,32,0.25850056769959395
40,47,0.9006660841086284
68,90,0.8236592509839739
99,40,0.6827272977953116
0,41,0.7007586674397159
59,69,0.7266704692582125
11,6,0.9426027004847469
88,42,0.8321911523075576
70,85,0.6233903870270475
12,97,0.6657154352571405
43,15,0.21374026206112196
35,95,0.6573188251562725
53,38,0.4246790124184585
54,5,0.15296187060574373
65,63,0.8064028192465743
11,5,0.5102470998031456
6,32,0.9774250416894216
84,80,0.28167935447452497
67,9,0.4806701123050767
43,60,0.44799545466886814
79,68,0.12077952243257872
75,67,0.4261152788307795
95,32,0.2875534564209249
